case_id,family,feed_height_ft,radiator_end_height_ft,return_kind,return_id,return_length_ft,return_azimuth_deg,coax_length_ft,mast_condition,device,comparison_bands,likely_match_band_count,uncertain_match_band_count,unlikely_match_band_count,supported_comparison_band_count,geometric_mean_efficiency,worst_band_efficiency,median_atu_dissipation_loss_db
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5108162451931756,0.40822539488524,0.1528542626061501
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az135,25.0,135.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5337879577561437,0.4197043982339816,0.09969826533720316
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5337807874155657,0.41380929853664,0.10218004099971295
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az90,29.0,90.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5280749680734147,0.42105955380967713,0.12376752508696645
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5434059886471104,0.4268063279950134,0.09047243871881681
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az180,29.0,180.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5410109568404904,0.409827969492903,0.09207565121201562
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.531973867697117,0.4365478718189359,0.14192531034946815
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.539265867312293,0.46711578199520293,0.12870867618247533
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5390536712478775,0.44783687301539266,0.13444041916769975
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5479940526999243,0.4162838052295341,0.11999044778105573
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5467963459821149,0.45666337832668535,0.12147691701781524
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5420411017884114,0.45194878313783016,0.12369830814828299
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5707377960619732,0.5023504490007212,0.11556338782321654
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.573332835508681,0.5009188090821182,0.11491509704746491
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5697928358297781,0.4865972147218281,0.11331261301390919
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5411659130568794,0.4979087487496474,0.13966667651024156
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5461700748926742,0.5184657299615537,0.11774440853450004
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5480688117359817,0.5113443827412157,0.12032338324521882
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4940106484887455,0.42635414122186543,0.1400595886894174
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5085475321792601,0.44571384376013584,0.1270384005260133
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.513386359957149,0.4363030672716304,0.12773635085496352
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az90_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4526722401494469,0.36675586758098017,0.19831908563212178
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az135_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4828719022835046,0.43964711870887774,0.20728794845358933
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az180_cfrp_5e3_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az180,53.0,180.0,19.5,cfrp_5e3_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.486050251051727,0.4219331075147777,0.20186966489265376
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4816585843476709,0.26655728192213957,0.10624488155464344
sloper_20_to_40_feed20_end40_dedicated_vertical_19.5ft_vertical_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_vertical,dedicated_vertical_19.5ft_vertical,19.5,,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4364345241934643,0.16778922984375433,0.10504199296559073
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az90,21.0,90.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5343301594419058,0.44205943953714627,0.09876856984345497
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az135,21.0,135.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5361866711660068,0.47058262108435006,0.10899848085531477
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az180,21.0,180.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.538493803572325,0.4680883451263984,0.11404940712566036
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5229751061437908,0.4350053648035791,0.1530698828119875
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az135,25.0,135.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5400345923852823,0.4239862836679538,0.09976133772913086
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5399064359478214,0.417261856963678,0.1022430419630775
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az90,29.0,90.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5329408753100376,0.42662192939810417,0.12527160652313243
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5472441547370442,0.42808719764626546,0.09044443329461237
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az180,29.0,180.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5448884630159918,0.41054263460428164,0.09112425794980539
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5397610045631753,0.4683701610821015,0.14284669345023995
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5405608923700764,0.46771324649446205,0.12879972176175714
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5406611269111375,0.4489202443392076,0.13442309992688758
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5545474548904521,0.4186164023413913,0.12002410471130934
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5504192224329202,0.45890705577832297,0.1214728800971546
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5454146565290262,0.45420845624120926,0.12367865506870364
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.578514144847145,0.5070643406789961,0.11577191500750281
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5811605665095464,0.5035920168655483,0.11263593726140207
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5774422439946023,0.487712457074092,0.1111292149730171
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5465350070517252,0.5039911973618022,0.14010049113103956
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5529647578853938,0.5234273061377596,0.1179557969314593
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5545182211650587,0.5166970100952751,0.1204801575231706
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.49698322501102676,0.4291459330837853,0.14036133583620744
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5111745881469684,0.44815757927670896,0.12733712843244419
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5159400138625635,0.43778439623065823,0.12800018879384817
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az90_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.45523617449981346,0.3680475218611563,0.19914075596225908
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az135_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.48349527331603703,0.43987785518827477,0.20723239581503214
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az180_cfrp_5e4_3in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az180,53.0,180.0,19.5,cfrp_5e4_3in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.486603806175175,0.4221789891535888,0.2019506463278155
sloper_20_to_40_feed20_end40_coax_return_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,coax_return,coax_return_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5081573288829854,0.3566438744115749,0.09949756613668649
sloper_20_to_40_feed20_end40_dedicated_vertical_19.5ft_vertical_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_vertical,dedicated_vertical_19.5ft_vertical,19.5,,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4727522035945847,0.26795171856424355,0.1030296054228299
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az90,21.0,90.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.47451760044962055,0.2753981202702773,0.09915719783656846
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az135,21.0,135.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5321223799513122,0.46559285618042023,0.11925621339201295
sloper_20_to_40_feed20_end40_dedicated_angled_21ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_21ft_az180,21.0,180.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5363255107751428,0.4648014146939124,0.1233894108277568
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az90,25.0,90.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5103218450672539,0.3946818249385344,0.10075579961884437
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az135,25.0,135.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5349546780882634,0.4176744944945962,0.10051615957823837
sloper_20_to_40_feed20_end40_dedicated_angled_25ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_25ft_az180,25.0,180.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5382710584635363,0.42003845956213465,0.10108860071950476
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az90,29.0,90.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5477434521147966,0.4490759208754268,0.11808129165650778
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az135,29.0,135.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5464066626227371,0.4241437490702859,0.09069691809897114
sloper_20_to_40_feed20_end40_dedicated_angled_29ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_29ft_az180,29.0,180.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5444207809342773,0.4090854081827444,0.09354853289232469
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az90,33.0,90.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5370159822407298,0.4762031354911141,0.12304905675994615
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az135,33.0,135.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5383729747685642,0.46127548418415626,0.1326656504593622
sloper_20_to_40_feed20_end40_dedicated_angled_33ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_33ft_az180,33.0,180.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5413762858444984,0.4480730909391318,0.13048242762935958
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az90,37.0,90.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5303901284501038,0.43936294354210775,0.13151607802032614
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az135,37.0,135.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5452413463210625,0.4547018619435206,0.12194495835737018
sloper_20_to_40_feed20_end40_dedicated_angled_37ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_37ft_az180,37.0,180.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5435150089308523,0.45169438118197097,0.12190413478838034
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az90,41.0,90.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.574229473591064,0.5083198099251824,0.12003570127792598
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az135,41.0,135.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5805498346375934,0.4987759556221687,0.11033679503129946
sloper_20_to_40_feed20_end40_dedicated_angled_41ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_41ft_az180,41.0,180.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5759679848687341,0.48809863249164015,0.11402211178989265
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az90,45.0,90.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5236541076265702,0.3861673352660507,0.0871096729736858
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az135,45.0,135.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5566878338003465,0.5168756735935529,0.12482089666551979
sloper_20_to_40_feed20_end40_dedicated_angled_45ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_45ft_az180,45.0,180.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5541967741149364,0.5118119230775253,0.11801654980517094
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az90,49.0,90.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.47105883913765373,0.28017304328809717,0.13914817992361936
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az135,49.0,135.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5131142553889054,0.4543154002355564,0.1289683126962747
sloper_20_to_40_feed20_end40_dedicated_angled_49ft_az180_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_49ft_az180,49.0,180.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.5151606041783999,0.4388350470817756,0.1275775849832656
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az90_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az90,53.0,90.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.46933235095469933,0.40694877423848563,0.19334576855085495
sloper_20_to_40_feed20_end40_dedicated_angled_53ft_az135_cfrp_5e4_12in,sloper_20_to_40,20.0,40.0,dedicated_angled,dedicated_angled_53ft_az135,53.0,135.0,19.5,cfrp_5e4_12in,kx3,"40m,30m,20m,17m,15m,12m,10m",7,0,0,7,0.4837127811966751,0.4385680334983825,0.20723839102205155
